start_overlap	end_overlap	Duration	origin	overlap_dur	rms_global	p80	prediction	is_bad	audio_path
436.0	441.14431239388796	5.144312393887958	2016060312281242	0.08573853989813264	0.02251832	0.03156224	a nadále o tom, v jakém stavu GMO podporovat. Já jsem protistřední	False	selected_audios/000377.wav
731.06960950764	740.641765704584	9.572156196943979	2016062817181732	0.15953593661573298	0.032746304	0.04280101	Pane poslanče, skončil vám čas pro faktickou poznámku. Děkuji. Je to zbytečná socialistická experiment dální práce.	False	selected_audios/000378.wav
565.911714770798	569.9354838709677	4.023769100169716	2016062910181032	0.06706281833616193	0.051005285	0.068352684	Takže přihlašuju se, takže podávám návrh na opakování druhého čtení. Takto.	False	selected_audios/000380.wav
401.91850594227503	405.28353140916806	3.36502546689303	2016062916481702	0.0560837577815505	0.037613764	0.048466787	Věřte, že budou... Věřte, že vlastně to už nemůžeme	False	selected_audios/000383.wav
144.14601018675722	150.1290322580645	5.983022071307289	2016062917381752	0.09971703452178815	0.030103853	0.039451454	ale vy ho můžete zastoupit ve druhém čtení, se o tom dokonce nehlasuje. Takže prosím, činíte se.	False	selected_audios/000384.wav
819.6672325976231	823.6095076400679	3.9422750424448623	2016070113481402	0.06570458404074771	0.059669197	0.076837584	Vám se jí... Ano, prosím, dokončte svůj většin.	False	selected_audios/000388.wav
264.0	271.99660441426147	7.996604414261469	2016090711481202	0.1735144312393885	0.015621895	0.019990964	zákon č. 201 z roku 2012 sbírky o ochranně ovzduší ve znění pozdějších předpisů a zákon č. 634	False	selected_audios/000395.wav
161.61290322580646	168.48556876061122	6.872665534804753	2016091409080922	0.11454442558007921	0.004401672	0.004988199	Já tady mám... Tady jsou dva vůjtech?	False	selected_audios/000399.wav
363.106960950764	367.69100169779284	4.584040747028837	2016091516081622	0.07640067911714728	0.013030255	0.019132419	Děkuji, paní ministrině. Budete reagovat, prosím.	False	selected_audios/000403.wav
500.92359932088283	506.0135823429542	5.089983022071351	2016091613481402	0.1468024900962102	0.0693413	0.088179514	které má mít v rozpočtému výboru a žádá o doplnění nic víc, než měl.	False	selected_audios/000405.wav
568.2818336162989	574.5365025466893	6.254668930390494	2016102012481302	0.1042444821731749	0.024749538	0.031436864	Nemusíte, ale můžete. Zákon neříká, že ve 13. končíme, ale zvykoly	False	selected_audios/000410.wav
583.2224108658744	586.2614601018676	3.0390492359931613	2016102112181232	0.3855121675155649	0.04079523	0.05397357	změnů. Předposlední, pane předsedající postaci	False	selected_audios/000412.wav
17.799660441426145	25.507640067911716	7.707979626485571	2016102112281242	0.32331635540464115	0.03037576	0.038954217	Ne, to já bych na to upozornil. Ale ne už ho neavizoval, říkal, že už jenom jedno jediné. To já bych nenechal,	False	selected_audios/000413.wav
148.15619694397284	151.68081494057725	3.5246179966044053	2016110918281842	0.07770232031692074	0.048127927	0.06210061	Tak to se omlouvám. Ano, to máte v pravdu.	False	selected_audios/000420.wav
142.7300509337861	146.22410865874363	3.4940577249575426	2016120116381652	0.05823429541595904	0.034507833	0.045120154	Já souhovám, pane poslední bášče si pršel okolo štou transkupu.	False	selected_audios/000427.wav
207.88455008488964	212.32937181663837	4.444821731748732	2016120716281642	0.0740803621958122	0.05002722	0.07021217	Pokřikujte na pana poslance. Pani ministrině, když nám je takhle křičíte, tak...	False	selected_audios/000431.wav
631.0730050933786	636.2750424448217	5.202037351443096	2017011214381452	0.11290322580645125	0.010341281	0.013023744	Dále se dokončuje identifikace intervenčních oblastí, do kterých může být směřována	False	selected_audios/000449.wav
542.0	549.623089983022	7.623089983022055	2017011309581012	0.12705149971703425	0.04411684	0.05559905	předpisy nás nutí uznatelnost tohoto volebního práva pro sysnice s trvalým pobytem, takže myslím si, že budeme v souladu	False	selected_audios/000450.wav
224.79796264855688	232.48896434634975	7.691001697792871	2017011916381652	0.33254102999434065	0.022681382	0.026865235	Pani poslankyně, už uplynuli dvě minuty. Ptám se tedy, zda ministerstvo	False	selected_audios/000457.wav
177.0730050933786	180.26485568760611	3.1918505942275033	2017020212381252	0.15778155065082064	0.03983147	0.052104536	Takže kolik měsíců, to znamená nic se nestratilo.	False	selected_audios/000461.wav
667.1035653650255	670.981324278438	3.877758913412549	2017042518181832	0.06462931522354248	0.041377254	0.046921726	Rozprava ještě není otevřena, v tento moment máte slové rozprávodajka.	False	selected_audios/000493.wav
462.6553480475382	471.91171477079797	9.25636672325976	2017042611281142	0.24510469722693812	0.010395083	0.013725125	Dobrý den, kolegové, kolegyně, vážený pane místopředsedo, vážená vládo, dovolte mi, abych...	False	selected_audios/000495.wav
767.9864176570459	781.1612903225806	13.174872665534735	2017042615181532	0.4142048670062233	0.035052814	0.04481664	Ani poslanky, tak i vám. Od ty, kteří dostávají uloženy alternativní sankce. Já když tak bych mohla dále pokračovat, ale děkuji. Jste stále přihlášena řádně do rozpravy, tak já vám jistě dám.	False	selected_audios/000497.wav
380.81494057724956	389.2427843803056	8.427843803056021	2017052317281742	0.140464063384267	0.016485317	0.022435578	Paní poslančeně, já vám sjednám klid a pan minister si půjde povídat. To znamená v nemocnici	False	selected_audios/000509.wav
556.0	560.2614601018676	4.261460101867556	2017060912281242	0.35200905489530643	0.1267811	0.17961529	A4 v materiálech uvedené pod bodem 10.	False	selected_audios/000523.wav
787.5110356536503	792.4889643463498	4.977928692699493	2017062717481802	0.11935483870967782	0.13142394	0.16375028	Pani ministrině, nepokřikujte nám na pana poslance. Já jsem to unesil, v pohodě.	False	selected_audios/000526.wav
628.0	633.5551782682513	5.555178268251325	2017071216481702	0.14436898698358883	0.12541002	0.16268961	a nejprve rozhodneme o přikázání garančnímu výboru. Pane místo předsedu, ještě tam bylo zkrátka.	False	selected_audios/000533.wav
816.1188455008489	821.2869269949066	5.168081494057674	2017112408580912	0.13814374646293004	0.0029371353	0.0031188088	Děkujeme, že to te šků probodře. Děkujeme se podkávat, ale všem se mnohíme sice dojší.	False	selected_audios/000554.wav
564.9847198641766	568.0645161290323	3.0797962648557586	2018011714481502	0.07102433503112687	0.17476067	0.22816466	Výborně. Já bych jenom chtěl	False	selected_audios/000564.wav
692.339558573854	695.490662139219	3.1511035653650197	2018012409280942	0.05251839275608366	0.114709005	0.14324299	Já vám děkuji za dodržení časů, pane viceprv.	False	selected_audios/000569.wav
252.0	260.76061120543295	8.760611205432951	2018032109280942	0.30628183361629907	0.096142545	0.1274553	Pani ministrině sehlásí s přenosním právem, ale mám tady ještě dvě faktické poznámky paní ministrině. Čili paní poslankyně Helena Válková s faktickou poznámkou	False	selected_audios/000587.wav
344.1188455008489	350.723259762309	6.604414261460079	2018041016481702	0.204584040747028	0.004419983	0.0054299356	Takže musím načístit 555 kův podrobné, já jsem ji řekl v úbecného zprávy.	False	selected_audios/000591.wav
562.1392190152801	566.4176570458404	4.278438030560324	2018041110381052	0.09422750424448244	0.074141644	0.09472967	49 proti 99 tento návrh přijat nebyl.	False	selected_audios/000592.wav
459.40916808149404	463.47707979626483	4.067911714770787	2018041310181032	0.06779852857951311	0.085163906	0.10454012	To je vaše věc, pane předsedajíci. Já jsem vám začal měřit čas,	False	selected_audios/000596.wav
719.2801358234295	722.2852292020374	3.005093378607853	2018052509080922	0.13372948500283002	0.017311905	0.020258443	Ne, ník tam nevěstovníci, oto meni naprosto, že se mnohá nežistovníci.	False	selected_audios/000610.wav
551.8234295415959	555.3718166383701	3.5483870967741495	2018053108580912	0.05913978494623583	0.0045266296	0.00522727	Já tady budu, myslím, že někam nechce.	False	selected_audios/000615.wav
54.0	59.568760611205434	5.568760611205434	2018082212481302	0.16400679117147637	0.06822406	0.09342029	a v rechažeho podpoříme i teďkon zvlasování v Poslanecké sněmovně. Říkal to přede mnou	False	selected_audios/000643.wav
107.50084889643463	115.45670628183362	7.955857385398986	2018091115081522	0.1325976230899831	0.27267718	0.35459235	Já vnímám zvyšenou hladinu hlupu v sále. Já jsem teda zvyklý mluvit předloda s čím, jo? Ale to bych poprosil, jestli mi to šlo.	False	selected_audios/000644.wav
155.71477079796264	162.98132427843802	7.26655348047538	2018091911281142	0.3915110356536507	0.10034956	0.13592531	aby splnil úkoly zpravodaje ve třejním čtení. Dovolte mi, aby...	False	selected_audios/000653.wav
127.59592529711375	135.38879456706283	7.79286926994908	2018092012281242	0.20933786078098487	0.10265931	0.12487922	Příjmové daně jsou... Omlouvám si, já vás budu muset teďka přerušit. My máme pevně zařazený bod ve 1230 volební bod. Kdyby byla samozřejmě	False	selected_audios/000656.wav
454.7130730050934	462.08828522920203	7.375212224108623	2018100216081622	0.16253537068477614	0.10092538	0.13059902	Pane předsedo, nemohu jinak než mám slovo vzít, proč jste se přilásil k faktické poznámce. Tak já se přilásím ještě jedno, děkuji.	False	selected_audios/000659.wav
718.2886247877759	721.3684210526316	3.079796264855645	2018102317181732	0.05132993774759408	0.119454786	0.14652666	Prosím, obracejte se na ostatní poslanci. Děkuji parto.	False	selected_audios/000664.wav
29.263157894736842	33.06621392190153	3.8030560271646863	2018110110081022	0.1443689869835874	0.06901689	0.09807358	Jejíž právní úprava má přednost před úpravou podle dohod	False	selected_audios/000678.wav
88.0339558573854	91.91850594227505	3.8845500848896535	2018110213281342	0.09224674589700067	0.047894005	0.061724775	Ať jsem nepokřikoval, když tak si to vyřizujme přes mikrofon. Děkuji.	False	selected_audios/000682.wav
717.8438030560271	723.5415959252971	5.697792869269961	2018111410181032	0.16485568760611263	0.13429886	0.15335612	Mně to dává logiku, jenom to raději říkám nahlas. Dobře, já s tím...	False	selected_audios/000685.wav
780.0	788.590831918506	8.590831918505955	2018121315281542	0.14318053197509925	0.06080452	0.08156799	byly přítomní i odborníci z jednotlivých rezortů, včetně například i představitelé takový instituci jako je státní pozemkový úřad	False	selected_audios/000699.wav
528.1731748726655	533.5891341256366	5.415959252971106	2018122008580912	0.11833616298811572	0.14304575	0.17696549	to znamená, kolik dálnic postavil třeba pan Ťok nebo kolik jich opravil.	False	selected_audios/000704.wav
460.169779286927	467.4329371816638	7.263157894736821	2018122111381152	0.24629315223542772	0.07978807	0.10592438	a je to o poskytování služeb pro rodinu a domácnost.	False	selected_audios/000707.wav
654.0	657.5925297113752	3.592529711375164	2019012417381752	0.10249009620826258	0.034839217	0.04512494	Pani, mě prosím, tak to můžete dokončit později.	False	selected_audios/000715.wav
496.2546689303905	499.6061120543294	3.351443123938907	2019020111181132	0.09015280135823454	0.21615618	0.29315388	Pane podstánče, váš čas vypršel. Děkuji.	False	selected_audios/000724.wav
454.7504244482173	464.427843803056	9.677419354838719	2019042411081122	0.21833616298811478	0.24639861	0.33884045	Pane poslanče, skončil vás často.	False	selected_audios/000755.wav
456.4923599320883	461.22920203735146	4.736842105263179	2019051012081222	0.0983022071307308	0.0005131827	0.0004265856	Já vím a gratuluju. Děkuji, děkuji.	False	selected_audios/000763.wav
531.5993208828523	534.6893039049236	3.0899830220712374	2019071210281042	0.17566496887379585	0.16199486	0.21202874	že je korektní za jejich užívání výborných	False	selected_audios/000808.wav
421.446519524618	424.86247877758916	3.415959252971163	2019103009581012	0.056932654216186054	0.20191847	0.2585616	Já jsem se fakt snažil, pane Vysvím dobře, dost dlouho vydržet.	False	selected_audios/000847.wav
801.3752122241086	804.376910016978	3.0016977928693223	2019110612181232	0.07096774193548475	0.118120514	0.15743425	Jsme už o tom rozhodli, pokud se by hlasovat dál je to možné.	False	selected_audios/000853.wav
633.188455008489	636.93039049236	3.741935483870975	2020012912381252	0.062365591397849585	0.12732741	0.17028843	Na zkrácení hluty projednání ve výborech na 31 v kontextu	False	selected_audios/000895.wav
663.7826825127335	668.0747028862479	4.292020373514447	2020021116381652	0.07153367289190744	0.17355223	0.23351109	aby se nějakým způsobem ochránil. Děkuji za pozornost.	False	selected_audios/000900.wav
733.0118845500849	739.4227504244482	6.410865874363253	2020040721382152	0.1555178268251249	0.09690403	0.12069834	Já souhlasím s návrhem pán Pagy Staňury, takže prohlasujeme všechno a nevidíme v tom probátě.	False	selected_audios/000921.wav
133.4125636672326	139.85059422750425	6.438030560271642	2020040721482202	0.3961516694963213	0.09674654	0.12074853	Já souhlasím s návrhem Pagistaňury, takže prohlasujeme všechno a nevidíme v tom problémě.	False	selected_audios/000922.wav
81.63327674023769	86.23429541595925	4.601018675721562	2020042222282242	0.10458404074702916	0.07363116	0.088795796	Lomeno 2019 sbírky o státním rozpočtu České republiky na rok 2020.	False	selected_audios/000937.wav
18.634974533106963	24.842105263157894	6.207130730050931	2020050616381652	0.10345217883418219	0.16744538	0.21877508	doporučení, ať se konečně už otevřou. A mimochodem ministr skolství zase nikde.	False	selected_audios/000944.wav
98.0	102.92359932088286	4.9235993208828575	2020052815281542	0.12088285229202	0.08601203	0.11782171	v době budování toho hlubinného úložiště, protože se bavíme opravdu o ploše	False	selected_audios/000957.wav
734.0271646859084	737.9830220713073	3.9558573853989856	2020052815481602	0.2082625919637818	0.08785935	0.10451289	A Piráti jsou tam se zelenými, to je jejich bílo. Což znamená, že Interpol...	False	selected_audios/000958.wav
580.088285229202	586.1154499151104	6.02716468590836	2020052909481002	0.2110922467458977	0.115782	0.15576312	kteří mají blíže a hájí zájmy za městnanců,	False	selected_audios/000959.wav
320.3225806451613	324.553480475382	4.2308998302207215	2020052913181332	0.11528013582342946	0.19401638	0.2594904	Vysvouvení. Děkuji, děkuji. Musím vás přerušit. Děkuji a omlouvám se.	False	selected_audios/000960.wav
720.6926994906621	723.8234295415959	3.1307300509338347	2020060315181532	0.05217883418223058	0.17386979	0.2195299	Děkuju, nechci zdržovat pana ministra. Ne, nezdržujte.	False	selected_audios/000963.wav
9.544991511035654	16.99151103565365	7.446519524617997	2020061714481502	0.18285229202037384	0.2755102	0.3592679	Tak hygiena mi dovolila, že vše je v pořádku. Tak děkuji. Omlouvám se.	False	selected_audios/000972.wav
777.9796264855688	785.06960950764	7.089983022071237	2020061912381252	0.11816638370118729	0.072924465	0.095136166	a ve kterém je na straně 4, kterou si prosím pěkně otevřete.	False	selected_audios/000974.wav
440.19015280135824	443.9762308998302	3.7860780984719895	2020070917481802	0.1028296547821166	0.014579808	0.017113077	Co? Dokumentujete, tam se je i nábrný. Jasně, myslím tým způsobem.	False	selected_audios/000984.wav
460.0	468.383701188455	8.383701188455007	2020081910281042	0.13972835314091678	0.09213999	0.12212396	za páté apeluje na vládu České republiky, aby vyjasnila podezření, že dochází k vývozu a reexportu materiálu z České republiky.	False	selected_audios/000985.wav
114.9609507640068	118.31918505942275	3.3582342954159543	2020091712481302	0.09564233163553973	0.05661809	0.0770527	tak kdy mám nic, no deutra auton.	False	selected_audios/000996.wav
26.0	30.482173174872667	4.482173174872667	2020093009080922	0.07470288624787778	0.09303758	0.09708603	o legislativním stavu na Luzi. Tak v tom případě prosím pana ministra Primulu.	False	selected_audios/001005.wav
720.0	729.3344651952461	9.334465195246139	2020100110481102	0.18687040181097814	0.09690995	0.1314898	bez toho aniž bych měl v ruce konkrétní data, proto jsem požádal organizační odbor, aby nám zpracoval konkrétní světinu, ze které potom můžeme vyvodit	False	selected_audios/001007.wav
74.0	77.66723259762308	3.6672325976230837	2020100711181132	0.16949632144878304	0.1048554	0.1423168	Zařazení nového bodu. Zahájuj hlasování, kdy se kdo je pro?	False	selected_audios/001010.wav
647.1375212224109	655.5449915110356	8.407470288624722	2020102116081622	0.16134691567628653	0.06803438	0.08374333	byla citace z návrhu, který vláda sice stáhla, protože návrh na kompenzaci obcím byl schválán.	False	selected_audios/001013.wav
834.7538200339559	839.6774193548387	4.923599320882772	2020102117181732	0.18143746462931296	0.13957955	0.17848215	Tak já se omluvám. Takže já začnu tím, tak já začnu tím,	False	selected_audios/001014.wav
294.2546689303905	301.2088285229202	6.95415959252972	2020111919281942	0.11590265987549533	0.07777668	0.10462079	Váš čas, paní ministrýmě. Takže v tuto chvíli já jenom bych to chtěla korikovat a říct, že prostě osavlčené nemůžeme zvrdát ani někdo.	False	selected_audios/001041.wav
766.339558573854	770.937181663837	4.597623089983017	2020112009180932	0.07662705149971695	0.15472679	0.19211231	Stanovisko, stanovisko. Pardon, omlouvám se. Kočuji hlasování.	False	selected_audios/001045.wav
142.98471986417658	146.14601018675722	3.1612903225806406	2020120118581912	0.09767968307866444	0.21470748	0.29300565	až dojde pokračování, projednávání.	False	selected_audios/001048.wav
369.86757215619696	375.276740237691	5.409168081494045	2020120410181032	0.1291454442558006	0.1050953	0.12912875	Děkuji, pane poslanče. Váš čas skončí. To je jako újímých zaměstnářůst.	False	selected_audios/001054.wav
292.0	301.79286926994905	9.792869269949051	2020121012081222	0.16321448783248418	0.096974425	0.12838458	byly výsledkem nějakého řádného procesu a nedošlo naopak ke zveřejňování zavádějících informací. To všechno jsou legitimní diskuze, ale ta základní prémat	False	selected_audios/001058.wav
566.0	569.2937181663837	3.2937181663836554	2021011914481502	0.07600452744764917	0.092270285	0.104497194	za pátek jako prvního a druhého bodu.	False	selected_audios/001066.wav
526.1358234295416	533.741935483871	7.606112054329401	2021012010381052	0.12676853423882334	0.14526264	0.1901349	jídelny u domovů pro seniory a podobně, aby se tady výrazně zvýšil podíl domácích potravin a podíl především biopotraviny	False	selected_audios/001069.wav
226.0	235.74193548387098	9.741935483870975	2021012111581212	0.1623655913978496	0.08921422	0.117254175	zveřejňování dat. Já bych chtěl poděkovat panu ministrovi, že jsme od ní dostali příslib, že budou zveřejňována průběžně data, tak jako jsou dneska zveřejňována o	False	selected_audios/001073.wav
497.49405772495754	502.0984719864177	4.6044142614601355	2021012116181632	0.12320316921335556	0.25913513	0.34879726	Pane z poslanče, buď budete hovořit s věcí nebo vás vyknout.	False	selected_audios/001074.wav
67.1239388794567	70.39388794567063	3.2699490662139254	2021022618281842	0.05449915110356542	0.16218886	0.20872353	Pani senatorko, já vás přeruším, protože nám vzrůstá	False	selected_audios/001105.wav
381.59592529711375	389.32427843803055	7.728353140916795	2021030315481602	0.20073571024335024	0.11697069	0.1525846	Tak, ale v tuto chvíli... Jo, je to jasný. Ano, ale v tuto chvíli prosím nejdříve o hlasování, o sloučení rozpravy k tiskům	False	selected_audios/001108.wav
230.8522920203735	234.11205432937183	3.2597623089983188	2021032619281942	0.0954159592529713	0.09051491	0.12393281	Ale já to chci, prosím. A nebo pane předsedající.	False	selected_audios/001124.wav
279.74872665534804	283.3276740237691	3.5789473684210407	2021041316481702	0.16112054329371675	0.11462204	0.15284549	do výboru, čas a děku. Já se tak ještě přihlásím. Děkuji.	False	selected_audios/001128.wav
824.9541595925297	838.5398981324279	13.585738539898216	2021041410481102	0.43101301641199874	0.03952897	0.024120212	Jako zpravodaj, samozřejmě. No ale to... Pardon. No ale jako... To jste se hlásil.	False	selected_audios/001131.wav
343.8573853989813	347.1341256366723	3.2767402376910013	2021041420282042	0.05461233729485002	0.070720084	0.08814763	Tak budu muset přerušit na pět minuty.	False	selected_audios/001132.wav
779.6808149405772	785.4940577249575	5.81324278438035	2021042111281142	0.0968873797396725	0.19314568	0.26935306	odpořila kompenzace pro stávající covidové období.	False	selected_audios/001139.wav
184.0	187.5823429541596	3.5823429541596	2021042216181632	0.05970571590266	0.06874565	0.094247505	který se jedná nejenom o rozhodnutí vlády České republiky,	False	selected_audios/001142.wav
760.7130730050934	768.6010186757215	7.887945670628142	2021052612381252	0.21635540464063371	0.23158425	0.2999369	Ne, to není vše. To jsem takové začal, pane předsedající. Já zauším orientovat ještě v dalších krocích.	False	selected_audios/001154.wav
